 ----------------------header-------------------------- 2018-08-07 16:48:52,030 [9] INFO  loginfo - 文件接收工具启动
2018-08-07 17:02:51,176 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,236 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,296 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,346 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,406 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,456 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,516 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,576 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,636 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,686 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,746 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,816 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,856 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,906 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:51,966 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,016 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,076 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,136 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,186 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,246 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,306 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,356 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,416 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,476 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,526 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,586 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,646 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,696 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,756 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,806 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,866 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,926 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:52,976 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,036 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,096 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,146 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,206 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,256 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,316 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,366 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,426 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,476 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,536 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,596 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,656 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,706 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,766 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,826 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,886 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,936 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:53,996 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,056 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,106 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,167 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,217 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,277 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,327 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,387 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,447 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,497 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,563 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,618 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,674 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,729 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,785 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,840 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,893 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:54,943 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,003 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,063 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,113 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,173 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,233 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,283 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,343 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,393 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,453 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,503 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,563 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,623 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,683 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,733 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,793 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,843 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,903 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:55,963 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,013 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,073 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,153 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,183 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,243 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,293 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,353 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,403 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,463 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,523 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,573 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,633 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,683 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,743 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,803 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,853 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,913 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:56,973 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,023 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,083 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,133 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,193 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,253 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,313 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,363 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,423 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,473 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,533 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,583 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,643 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,693 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,753 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,813 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,873 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,923 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:57,973 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,033 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,083 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,144 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,204 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,264 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,314 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,374 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,424 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,484 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,534 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,594 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,654 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,714 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,764 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,824 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,874 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,934 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:58,984 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,044 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,104 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,154 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,214 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,274 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,324 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,384 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,434 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,494 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,554 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,614 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,669 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,725 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,781 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,841 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,890 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:02:59,950 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,000 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,060 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,120 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,180 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,230 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,290 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,340 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,400 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,450 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,510 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,570 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,630 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,680 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,740 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,800 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,850 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,910 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:00,960 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,020 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,080 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,140 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,190 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,260 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,300 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,360 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,420 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,470 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,530 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,590 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,650 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,700 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,760 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,810 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,870 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,930 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:01,980 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,040 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,100 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,150 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,220 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,260 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,320 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,370 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,430 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,490 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,540 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,600 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,650 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,710 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,760 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,820 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,880 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,940 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:02,990 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,050 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,100 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,160 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,210 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,270 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,330 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,390 [17] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,440 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,500 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,550 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,610 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,660 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,720 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,780 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,830 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,890 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:03,950 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,000 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,060 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,120 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,180 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,230 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,290 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,350 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,400 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,460 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,520 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,576 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,636 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,691 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,747 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,807 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,863 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,909 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:04,969 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,029 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,079 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,139 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,190 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,250 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,300 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,360 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,410 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,470 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,530 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,580 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,640 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,700 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,760 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,810 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,870 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,920 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:05,980 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,040 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,100 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,150 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,211 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,271 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,321 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,381 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,431 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,491 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,551 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,601 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,661 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,721 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,771 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,831 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,881 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,941 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:06,991 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,051 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,101 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,171 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,221 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,281 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,331 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,391 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,451 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,501 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,561 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,611 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,671 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,731 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,781 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,841 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,901 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:07,961 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,011 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,071 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,121 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,181 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,231 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,291 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,341 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,401 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,461 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,511 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,571 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,631 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,681 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,741 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,791 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,851 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,911 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:08,971 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,021 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,081 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,131 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,191 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,241 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,301 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,361 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,421 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,471 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,531 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,588 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,644 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,699 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,755 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,810 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,866 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,914 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:09,974 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,034 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,094 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,144 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,204 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,264 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,324 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,374 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,434 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,484 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,544 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,604 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,654 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,714 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,774 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,834 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,884 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,944 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:10,994 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,054 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,104 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,164 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,224 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,274 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,334 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,384 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,444 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,494 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,554 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,604 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,664 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,724 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,784 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,834 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,894 [14] INFO  loginfo - 收到数据文件
2018-08-07 17:03:11,944 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,004 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,064 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,114 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,174 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,234 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,294 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,344 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,404 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,464 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,514 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,574 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,634 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,684 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,744 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,794 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,854 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,914 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:12,964 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,024 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,074 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,134 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,194 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,244 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,304 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,364 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,414 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,474 [15] INFO  loginfo - 收到数据文件
2018-08-07 17:03:13,534 [15] INFO  loginfo - 收到数据文件
